,calcium_dependent_antibiotic|26|Enzyme_26_1|Scoe,polyketide|215|Enzyme_215_1|lividans,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_6|seed,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_5|seed,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_4|seed,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_3|seed,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_2|seed,3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_1|seed,3PGA_AMINOACIDS|6|Cysteine_synthase_6|seed,3PGA_AMINOACIDS|6|Cysteine_synthase_3|seed,3PGA_AMINOACIDS|6|Cysteine_synthase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_3|seed,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_3|seed,ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_3|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_4|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_6|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_7|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_8|seed,ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_9|seed,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_|seed,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_3|seed,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|seed,ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|seed,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_1|seed,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|seed,ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_3|seed,E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_2|seed,E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_1|seed,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_3|seed,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_2|seed,E4P_AMINO_ACIDS|12|Tryptophan_synthase_alpha_1|seed,E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_2|seed,E4P_AMINO_ACIDS|13|Tryptophan_synthase_beta_1|seed,E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_2|seed,E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_1|seed,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_3|seed,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_2|seed,E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|seed,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_3|seed,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_2|seed,E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|seed,E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_3|seed,E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_2|seed,E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|seed,Glycolysis|10|Pyruvate_kinase_4|seed,Glycolysis|10|Pyruvate_kinase_3|seed,Glycolysis|10|Pyruvate_kinase_2|seed,Glycolysis|10|Pyruvate_kinase_1|seed,Glycolysis|7|phosphoglycerate_kinase_3|seed,Glycolysis|7|phosphoglycerate_kinase_2|seed,Glycolysis|7|phosphoglycerate_kinase_1|seed,Glycolysis|9|enolase_4|seed,Glycolysis|9|enolase_3|seed,Glycolysis|9|enolase_2|seed,Glycolysis|9|enolase_1|seed,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|seed,OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|seed,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_4|seed,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_3|seed,OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_2|seed,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_3|seed,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|seed,OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_1|seed,OXALACETATE_AMINOACIDS|7|Threonine_synthase_4|seed,OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|seed,OXALACETATE_AMINOACIDS|7|Threonine_synthase_2|seed,OXALACETATE_AMINOACIDS|7|Threonine_synthase_1|seed,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_5|seed,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|seed,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_3|seed,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_2|seed,OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|seed,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_3|seed,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_2|seed,PYR_THR_AA|10|3isopropylmalate_dehydrogenase_1|seed,PYR_THR_AA|3|Acetolactate_synthase_large_subunit_3|seed,PYR_THR_AA|3|Acetolactate_synthase_large_subunit_2|seed,PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|seed,PYR_THR_AA|4|Ketoacid_reductoisomerase_3|seed,PYR_THR_AA|4|Ketoacid_reductoisomerase_2|seed,PYR_THR_AA|4|Ketoacid_reductoisomerase_1|seed,PYR_THR_AA|5|Dihydroxiacid_dehydratase_5|seed,PYR_THR_AA|5|Dihydroxiacid_dehydratase_2|seed,PYR_THR_AA|5|Dihydroxiacid_dehydratase_1|seed,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_3|seed,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_2|seed,PYR_THR_AA|8|isopropylmalate_isomerase_large_subunit_1|seed,R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_4|seed,R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_3|seed,R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_2|seed,R5P_AMINOACIDS|1|ribosephosphate_pyrophosphokinase_1|seed,R5P_AMINOACIDS|10|histidinol_dehydrogenase_2|seed,R5P_AMINOACIDS|10|histidinol_dehydrogenase_1|seed,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_3|seed,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|seed,R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_1|seed,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_2|seed,R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_1|seed,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_3|seed,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_2|seed,R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_1|seed,TCA|1|Citrate_synthase_7|seed,TCA|1|Citrate_synthase_6|seed,TCA|1|Citrate_synthase_1|seed,TCA|11|fumarate_reductase_ironsulfur_subunit_5|seed,TCA|11|fumarate_reductase_ironsulfur_subunit_4|seed,TCA|11|fumarate_reductase_ironsulfur_subunit_3|seed,TCA|11|fumarate_reductase_ironsulfur_subunit_2|seed,TCA|11|fumarate_reductase_ironsulfur_subunit_6|seed,TCA|11|fumarate_reductase_ironsulfur_subunit_1|seed,TCA|12|fumarate_hydratase_4|seed,TCA|12|fumarate_hydratase_3|seed,TCA|12|fumarate_hydratase_2|seed,TCA|12|fumarate_hydratase_1|seed
242275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
